user_id,transaction_id,transaction_amount,transaction_time,txn_lat,txn_lon,home_lat,home_lon,device_id,merchant_id,account_balance,txn_country,user_country,txn_type,channel,is_fraud
1003,TXN45,2542.0,2025-03-22 10:08:00,20.650677631980866,72.18721104464748,20.65477107538196,72.02161927980349,295,530,20025.0,IN,IN,deposit,POS,0
1069,TXN46,3120.0,2025-03-17 19:42:00,27.240192295002206,76.0466413292684,27.42927401225594,76.02776053058852,248,523,19245.0,IN,IN,payment,branch,0
1064,TXN47,5767.0,2025-03-09 01:06:00,22.82854742909001,79.04051818007642,22.60874823703831,78.7654374420075,291,587,32905.0,IN,IN,deposit,branch,0
1075,TXN48,6797.0,2025-03-20 18:18:00,24.91361286963249,71.04581000571186,24.94982470735206,71.14932229903467,259,560,22852.0,IN,IN,payment,branch,0
1034,TXN49,5269.0,2025-03-09 19:17:00,21.481701226872378,78.88467677227636,21.536319209793476,79.03382445906058,235,502,21728.0,IN,IN,deposit,ATM,0
1058,TXN50,1910.0,2025-03-13 23:53:00,20.300748954284796,83.73014611713604,20.297397126927386,83.64053005302281,201,574,41351.0,IN,IN,deposit,branch,0
1010,TXN51,5324.0,2025-03-04 23:45:00,21.719152672090384,82.02276319414662,21.432587505529668,81.90123652964716,293,586,20620.0,IN,IN,withdrawal,ATM,0
1022,TXN52,2996.0,2025-03-18 17:23:00,23.322751852006483,76.27154502611963,23.507555872920545,76.177857923361,207,565,24790.0,IN,IN,payment,POS,0
1077,TXN53,4185.0,2025-03-06 03:29:00,20.109713053735778,78.3357464862495,20.552506452440728,78.51677696941492,282,534,38384.0,IN,IN,payment,online,0
1018,TXN54,1986.0,2025-03-21 23:51:00,27.862259883840167,79.53917790571111,27.50188984121298,79.44801864275922,212,543,34793.0,IN,IN,withdrawal,POS,0
1015,TXN55,4294.0,2025-03-28 20:03:00,21.51802415839564,76.67932943382425,21.71607954662622,76.56621028160554,262,577,42724.0,IN,IN,withdrawal,online,0
1027,TXN56,6771.0,2025-03-22 19:31:00,26.961256551545457,73.64333900217167,26.640161555599047,73.4271046910492,279,563,37609.0,IN,IN,transfer,branch,0
1030,TXN57,787.0,2025-03-05 11:31:00,25.77952363211186,76.22502595365026,25.21362713717019,76.58896640903946,233,525,39752.0,IN,IN,payment,ATM,0
1052,TXN58,6324.0,2025-03-21 17:45:00,26.047294767015735,80.59714503232289,26.246954206902416,80.71575211279348,282,544,42771.0,IN,IN,withdrawal,branch,0
1070,TXN59,6321.0,2025-03-21 05:09:00,24.852908715098252,82.13912699228332,24.538377958733733,82.14791710394836,269,520,40150.0,IN,IN,payment,ATM,0
1026,TXN60,1359.0,2025-03-08 04:01:00,27.06176554413609,83.18534009461848,27.02910204083451,83.20180831696112,284,581,18191.0,IN,IN,payment,online,0
1080,TXN61,5544.0,2025-03-15 07:56:00,25.03697696021187,73.43970610434987,24.870460236297003,73.11265582177911,295,567,30641.0,IN,IN,transfer,branch,0
1006,TXN62,6342.0,2025-03-18 14:52:00,21.90867966249391,70.08910015298233,21.957015225487023,70.10859104319027,271,530,35150.0,IN,IN,payment,branch,0
1014,TXN63,505.0,2025-03-19 20:56:00,20.428733857132496,83.7652226386173,20.15394314415537,83.62954392093647,292,598,18256.0,IN,IN,transfer,branch,0
1075,TXN64,1360.0,2025-03-23 21:09:00,27.588418829059766,82.631599945686,27.64075570803495,82.46201237784108,253,595,35364.0,IN,IN,deposit,online,0
1054,TXN65,4536.0,2025-03-18 19:26:00,25.03529710037143,75.03394054670001,25.22451856740239,75.20893295765066,233,567,37908.0,IN,IN,deposit,ATM,0
1071,TXN66,7360.0,2025-03-23 16:15:00,21.406992739015017,78.07493476032934,21.500984366078377,77.75306402341049,217,579,26264.0,IN,IN,payment,ATM,0
1001,TXN67,2975.0,2025-03-08 12:19:00,20.079731322187023,80.30256050436493,20.05987892765521,80.29490721546443,202,597,37628.0,IN,IN,withdrawal,online,0
1043,TXN68,6579.0,2025-03-16 03:33:00,22.511499606691032,82.35732437985534,22.428836254465615,82.84535496969848,262,576,36175.0,IN,IN,withdrawal,branch,0
1058,TXN69,6463.0,2025-03-21 11:33:00,24.485530243160277,84.65829436761786,24.319349735378225,84.52106096287791,250,574,44542.0,IN,IN,payment,online,0
1055,TXN70,1373.0,2025-03-09 07:57:00,22.453342948663767,74.65376405024114,22.50137651332155,74.89774234299776,215,581,24547.0,IN,IN,deposit,online,0
1025,TXN71,7353.0,2025-03-25 12:48:00,23.832910097712663,76.98492208128022,23.876144163622907,77.33160266662237,220,504,38358.0,IN,IN,payment,online,0
1050,TXN72,3683.0,2025-03-27 18:54:00,20.228873024436712,71.40040220210443,19.952246498783445,71.48260125299436,297,585,41766.0,IN,IN,payment,POS,0
1084,TXN73,1409.0,2025-03-26 07:23:00,24.324867579446696,84.07753467527863,24.207343897069332,83.83045429438013,244,577,28136.0,IN,IN,deposit,online,0
1056,TXN74,7757.0,2025-03-04 14:31:00,24.377972814124764,82.6208384430474,24.26112785476914,82.7735568075373,243,567,31318.0,IN,IN,payment,branch,0
1049,TXN75,6629.0,2025-03-05 15:01:00,26.085544868559687,76.59073510979101,25.931868204515162,76.44025542950017,265,578,31958.0,IN,IN,transfer,POS,0
1012,TXN76,7759.0,2025-03-12 00:06:00,26.995323163455716,78.32987140908237,26.75715849602957,78.5093540769248,211,540,44616.0,IN,IN,deposit,POS,0
1018,TXN77,1033.0,2025-03-25 20:04:00,22.16311422722808,75.9153440001372,22.075820915964552,76.0191951830336,246,563,29603.0,IN,IN,withdrawal,online,0
1081,TXN78,7197.0,2025-03-15 17:41:00,27.756265113293967,74.27659787717838,27.8517502249035,74.06848911166544,202,522,30511.0,IN,IN,deposit,online,0
1001,TXN79,5885.0,2025-03-30 16:46:00,21.416350005196524,70.23178357042694,21.45476142647585,70.26645721096706,266,561,38620.0,IN,IN,deposit,POS,0
1051,TXN80,1761.0,2025-03-01 12:27:00,23.823172903607404,71.79562376541837,23.948323659551903,71.77097114476886,229,591,23952.0,IN,IN,payment,ATM,0
1044,TXN81,1359.0,2025-03-18 19:31:00,26.242797444090513,73.71387435306288,26.156520783046556,73.65857182117223,273,526,32927.0,IN,IN,payment,ATM,0
1048,TXN82,4936.0,2025-03-25 22:06:00,26.9902711989971,80.5726283165376,27.190225848132343,80.4686586715051,269,544,26993.0,IN,IN,deposit,ATM,0
1056,TXN83,6008.0,2025-03-03 19:16:00,20.866264470885174,78.73507465083668,20.82824931539235,78.71410516850348,260,501,32045.0,IN,IN,payment,POS,0
1091,TXN84,6263.0,2025-03-07 19:14:00,20.33325983708579,84.95271849019747,20.313946322157765,85.21199965767666,292,554,38626.0,IN,IN,deposit,POS,0
1049,TXN85,3518.0,2025-03-22 00:07:00,27.40230504053532,80.17052360778649,27.128211806701042,80.04507383812962,280,575,31452.0,IN,IN,withdrawal,ATM,0
1086,TXN86,6123.0,2025-03-11 12:43:00,25.215558001532198,77.47638630810619,25.624263073810887,77.3392733463024,294,584,38977.0,IN,IN,withdrawal,ATM,0
1003,TXN87,1928.0,2025-03-09 00:58:00,26.68490803758942,71.93292591876238,26.30869410237471,72.32940389249563,253,510,36791.0,IN,IN,payment,online,0
1067,TXN88,4716.0,2025-03-16 10:25:00,25.973953526030932,70.40987978826405,25.63205128421954,69.97903807506272,297,543,28601.0,IN,IN,transfer,branch,0
1011,TXN89,6855.0,2025-03-29 00:49:00,25.805939557647175,75.00405913723121,25.293065107423107,75.05317498785219,202,581,28901.0,IN,IN,transfer,POS,0
1021,TXN90,3382.0,2025-03-18 14:52:00,23.377123853598373,79.49750802804478,23.569688502792623,79.39387290932352,248,583,20280.0,IN,IN,withdrawal,branch,0
1089,TXN91,3053.0,2025-03-04 13:43:00,25.6395408061456,73.0292643267561,25.269213921443196,73.14316264501163,208,500,41637.0,IN,IN,withdrawal,ATM,0
1098,TXN92,4309.0,2025-03-10 13:37:00,20.99270653340924,79.39719340077347,20.722901723200167,79.20201535239443,258,521,28783.0,IN,IN,deposit,online,0
1003,TXN93,593.0,2025-03-12 03:30:00,23.107893143839632,79.30669674973066,22.738940473910606,79.30253195126657,224,550,20763.0,IN,IN,withdrawal,branch,0
1011,TXN94,3027.0,2025-03-29 03:28:00,25.88099259550719,73.23596101841638,25.912302745630736,73.19121620578295,261,500,27286.0,IN,IN,transfer,online,0
1003,TXN95,5231.0,2025-03-30 01:11:00,23.39870991763845,80.8625168727537,23.576954476151418,80.71005134349205,230,599,33519.0,IN,IN,withdrawal,online,0
1094,TXN96,5745.0,2025-03-02 17:03:00,27.88579615198583,76.03156236487224,27.933152857615898,76.26527628844491,262,547,30829.0,IN,IN,withdrawal,branch,0
1006,TXN97,895.0,2025-03-26 02:28:00,27.39753998192503,78.66236908845734,27.594735535716886,78.82638306520374,246,571,17104.0,IN,IN,transfer,branch,0
1009,TXN98,6529.0,2025-03-26 03:15:00,22.21627406675027,72.64341688512407,22.10576817183737,72.44473690737453,264,545,38404.0,IN,IN,withdrawal,ATM,0
1087,TXN99,5474.0,2025-03-13 17:19:00,27.0577988736141,73.82307479331243,27.241096799709954,73.68901163749345,240,568,26380.0,IN,IN,payment,ATM,0
1014,TXN100,7804.0,2025-03-06 05:24:00,26.594011774536042,74.51060789762334,26.383098221193052,74.54352027778515,236,555,32620.0,IN,IN,transfer,online,0
1083,TXN101,6949.0,2025-03-13 09:45:00,23.76245683061685,81.19873587857775,23.79005563619028,81.19947743593987,265,564,41013.0,IN,IN,withdrawal,POS,0
1070,TXN102,6737.0,2025-03-05 17:45:00,23.36048812195214,82.04675088429941,23.43578425118825,82.02021392468093,263,509,33819.0,IN,IN,withdrawal,branch,0
1012,TXN103,5226.0,2025-03-24 15:06:00,21.883134285242736,70.4839104931438,21.86622238151403,70.38162966166442,209,559,44483.0,IN,IN,withdrawal,online,0
1054,TXN104,4548.0,2025-03-13 13:59:00,24.809165395876946,83.02599778474082,24.70818618661611,83.37471393632151,263,588,25094.0,IN,IN,transfer,online,0
1027,TXN105,4319.0,2025-03-16 14:50:00,24.678349942705815,81.50207719618037,24.79345490529887,81.55652967708555,249,585,28941.0,IN,IN,withdrawal,ATM,0
1038,TXN106,4321.0,2025-03-12 15:00:00,22.661689915472948,79.21709076143607,22.854091110088213,79.01751464380176,230,530,31398.0,IN,IN,deposit,ATM,0
1017,TXN107,6641.0,2025-03-02 16:09:00,25.061150366336086,77.15643999169352,24.586282995825325,77.22037913194355,223,535,41930.0,IN,IN,deposit,POS,0
1061,TXN108,5706.0,2025-03-16 03:22:00,25.301211342600688,74.77627173198698,25.211360515709988,74.64827503049776,207,557,38388.0,IN,IN,payment,ATM,0
1074,TXN109,80280.0,2025-03-12 19:04:00,31.175007625029792,78.04348721408707,24.028380124183126,71.94533608030598,798,1077,23407.0,UK,IN,withdrawal,ATM,1
1099,TXN110,901.0,2025-03-20 21:29:00,27.06009652779972,80.35007155076889,27.04563537776913,80.2883056337947,249,503,32184.0,IN,IN,transfer,online,0
1099,TXN111,7800.0,2025-03-16 20:01:00,26.31065960180969,71.33966175747744,26.497165925777853,71.2574797376202,273,555,30178.0,IN,IN,transfer,online,0
1065,TXN112,3583.0,2025-03-11 08:34:00,20.52642096304228,76.82750586041303,20.609296259550227,76.95938909919882,215,579,41789.0,IN,IN,transfer,POS,0
1047,TXN113,1300.0,2025-03-27 21:53:00,23.693800462305482,71.38359656893303,23.54745924558462,71.38297738559524,235,567,24764.0,IN,IN,withdrawal,online,0
1016,TXN114,1995.0,2025-03-07 00:13:00,21.69404786015785,76.7919197851426,21.495979148199016,76.77049317284028,273,507,32239.0,IN,IN,withdrawal,POS,0
1005,TXN115,1881.0,2025-03-30 22:26:00,24.35665667771247,73.86492848225222,25.031415951222478,73.82971125993556,216,563,31724.0,IN,IN,deposit,POS,0
1086,TXN116,2061.0,2025-03-26 20:34:00,21.70440239405465,84.19405322481045,21.500803594774016,83.85342826989108,246,519,40980.0,IN,IN,payment,branch,0
1046,TXN117,1065.0,2025-03-02 21:16:00,27.128436447458668,74.70367799298744,27.364488081550743,74.68565955697024,263,531,38323.0,IN,IN,transfer,POS,0
1015,TXN118,6520.0,2025-03-04 02:54:00,20.418339355376993,71.43876884796637,20.40452754415214,71.39581280778602,232,596,33431.0,IN,IN,deposit,POS,0
1059,TXN119,7158.0,2025-03-22 08:11:00,26.660274505933728,71.87876165259564,26.770854925728372,72.226550359832,283,568,26332.0,IN,IN,payment,ATM,0
1040,TXN120,2375.0,2025-03-13 22:45:00,23.283029611115552,76.46602487048312,22.863369744449955,76.79234151995038,264,598,30668.0,IN,IN,withdrawal,ATM,0
1025,TXN121,2146.0,2025-03-16 19:49:00,24.850923476890006,84.6271986206453,24.86409392183166,84.39971073861923,269,575,34781.0,IN,IN,transfer,branch,0
1045,TXN122,5426.0,2025-03-30 23:27:00,22.082143320683794,83.88322636394909,22.045819061458214,84.11485699811882,292,569,31203.0,IN,IN,transfer,POS,0
1049,TXN123,6637.0,2025-03-03 11:15:00,24.822347285795395,71.90526581251954,25.010587914885843,71.74220039139385,288,508,34198.0,IN,IN,payment,POS,0
1000,TXN124,7199.0,2025-03-23 02:34:00,21.48412155889357,71.69211242829968,21.17884124010048,71.70993084276506,294,503,44487.0,IN,IN,payment,online,0
1035,TXN125,3184.0,2025-03-21 14:41:00,26.454436135843263,84.27310972832049,26.013010143286532,84.56114603047834,240,568,40358.0,IN,IN,transfer,online,0
1029,TXN126,6336.0,2025-03-07 17:42:00,24.771505983826575,78.4426966406024,24.830776247515853,78.39412185095162,227,534,39192.0,IN,IN,transfer,ATM,0
1001,TXN127,6193.0,2025-03-11 16:48:00,25.189125755367115,83.48014772843658,25.31278599099509,83.62104236304643,253,575,40921.0,IN,IN,payment,branch,0
1083,TXN128,3751.0,2025-03-21 13:31:00,22.117382025282907,80.37358136780684,22.155217948423275,80.38418460422815,243,585,31763.0,IN,IN,payment,ATM,0
1068,TXN129,3567.0,2025-03-08 07:07:00,21.342551639436003,79.56819652459868,21.326002043876557,79.96034596709539,200,502,34231.0,IN,IN,withdrawal,ATM,0
1030,TXN130,5181.0,2025-03-18 05:49:00,20.295202284088816,78.932321707659,20.422875922083655,78.82376471217957,282,581,39085.0,IN,IN,withdrawal,POS,0
1007,TXN131,1586.0,2025-03-11 15:01:00,21.333889455921437,83.6543179143189,21.25087893998246,83.1873088538854,253,591,27477.0,IN,IN,payment,branch,0
1093,TXN132,873.0,2025-03-20 01:34:00,22.927865922391376,77.44570011438688,23.025090796146802,76.95708797338004,236,550,17032.0,IN,IN,transfer,online,0
1060,TXN133,6372.0,2025-03-25 11:18:00,27.266827020689497,75.13286371893456,27.005007698823825,75.03604165953062,245,573,36237.0,IN,IN,withdrawal,POS,0
1065,TXN134,1563.0,2025-03-08 13:11:00,26.262696516379698,76.57824296557034,26.162070766435434,76.55327645910737,269,591,28289.0,IN,IN,withdrawal,POS,0
1076,TXN135,7300.0,2025-03-19 07:31:00,21.792015800936795,71.38871766658002,21.879632657642325,71.05362758208281,219,543,35521.0,IN,IN,deposit,online,0
1067,TXN136,4059.0,2025-03-09 03:15:00,20.164254955511,75.43499905218275,20.281082194756657,75.25822519685796,267,578,36567.0,IN,IN,transfer,POS,0
1044,TXN137,7649.0,2025-03-29 04:19:00,21.87554921864071,79.71264062642629,21.876295882907574,79.76491362420006,257,569,36905.0,IN,IN,withdrawal,ATM,0
1051,TXN138,1522.0,2025-03-09 05:46:00,27.214295384111836,83.64038404415521,27.147455629530153,83.67136225876324,213,537,24476.0,IN,IN,deposit,ATM,0
1007,TXN139,3818.0,2025-03-04 20:56:00,22.59718488487903,83.69330979920409,22.64630395601098,83.60148982585994,215,564,42587.0,IN,IN,transfer,branch,0
1088,TXN140,1804.0,2025-03-28 03:04:00,24.50391524700133,70.46136976449044,24.56572361080795,70.55565694773922,297,541,35355.0,IN,IN,withdrawal,ATM,0
1070,TXN141,3275.0,2025-03-25 09:13:00,23.815151903727887,84.66755611627129,23.687014659955082,84.5940140069797,214,572,36527.0,IN,IN,transfer,online,0
1013,TXN142,6737.0,2025-03-07 19:09:00,24.306477251165674,70.37930277073949,24.302087683071004,70.40146607879863,299,580,35413.0,IN,IN,deposit,online,0
1028,TXN143,4471.0,2025-03-09 18:45:00,27.153876772574986,76.48860998058986,27.077661015264752,76.06141683441733,285,549,33248.0,IN,IN,payment,branch,0
1063,TXN144,6644.0,2025-03-25 21:57:00,22.561812733383945,73.72655611956112,22.514050578409172,73.79357944091308,275,506,41061.0,IN,IN,payment,branch,0
1084,TXN145,5776.0,2025-03-15 04:44:00,24.444742850528208,83.80816396361939,24.404973543546973,83.88701669641675,263,568,29048.0,IN,IN,withdrawal,POS,0
1036,TXN146,5057.0,2025-03-06 02:33:00,23.860217051759232,75.7979729556343,23.69111932071033,76.01193470668389,259,580,40323.0,IN,IN,withdrawal,branch,0
1096,TXN147,1513.0,2025-03-19 15:13:00,25.093295625271345,79.37623764644529,24.95897386646048,78.99812440515886,284,552,37676.0,IN,IN,withdrawal,POS,0
1040,TXN148,6243.0,2025-03-08 05:02:00,26.24692023996039,76.61555073829972,26.15360494661415,76.50060047448514,203,577,30730.0,IN,IN,deposit,ATM,0
1088,TXN149,2461.0,2025-03-02 13:46:00,22.209573047287513,83.96748973348078,22.374152337274612,83.7388451334312,225,590,19215.0,IN,IN,deposit,POS,0
1063,TXN150,2728.0,2025-03-08 23:30:00,23.364459046414215,74.62616406200415,23.596974416453516,74.7361122915807,238,501,31919.0,IN,IN,withdrawal,online,0
1058,TXN151,7819.0,2025-03-24 01:46:00,21.409834452776103,83.88207008619001,21.558963384578146,84.17833940405706,286,555,26419.0,IN,IN,transfer,POS,0
1077,TXN152,3390.0,2025-03-24 14:31:00,20.24663317823602,78.30792470758777,20.056903052921637,78.12890912911863,253,517,23399.0,IN,IN,transfer,online,0
1008,TXN153,516.0,2025-03-15 04:43:00,22.746640535296756,81.78929428798344,23.150066509671948,81.57377006785354,257,590,19424.0,IN,IN,payment,branch,0
1078,TXN154,6545.0,2025-03-25 05:12:00,22.43467913124812,81.50107886396768,22.09184669591802,81.35317179532012,245,526,31301.0,IN,IN,deposit,branch,0
1006,TXN155,1220.0,2025-03-04 00:05:00,27.712796462267917,77.18815071831663,28.121946276218157,77.51586385174149,236,552,39156.0,IN,IN,withdrawal,ATM,0
1065,TXN156,4836.0,2025-03-19 11:29:00,27.154686267074965,72.91707621358783,27.10207789125336,73.00245375138452,212,558,24513.0,IN,IN,transfer,online,0
1094,TXN157,7803.0,2025-03-16 05:52:00,21.96149165031131,73.17589085392413,22.532281434029464,73.09995260135686,201,527,39337.0,IN,IN,payment,online,0
1070,TXN158,7650.0,2025-03-10 01:40:00,20.867215461079578,83.41579658030317,21.103813790488903,83.24606202980725,202,575,26179.0,IN,IN,transfer,online,0
1040,TXN159,7342.0,2025-03-19 09:48:00,27.62770354055578,77.97986035016817,27.454678623542847,78.12887757367358,234,516,33278.0,IN,IN,payment,branch,0
1074,TXN160,4130.0,2025-03-27 04:20:00,23.4650817330754,84.95274238132494,23.687388515429504,85.06970599291373,259,541,40097.0,IN,IN,payment,POS,0
1076,TXN161,1718.0,2025-03-07 20:48:00,21.528605352806053,75.39263916317996,21.738814841894367,75.60598493632283,214,556,30351.0,IN,IN,transfer,online,0
1076,TXN162,1132.0,2025-03-30 06:57:00,26.738948344315126,70.56870084972147,26.687883911132065,70.30001721133435,252,535,24204.0,IN,IN,payment,POS,0
1025,TXN163,5658.0,2025-03-07 01:26:00,26.765831234032316,72.56502091873857,26.595360973772824,72.91370322060409,272,561,29845.0,IN,IN,deposit,branch,0
1007,TXN164,3176.0,2025-03-26 22:58:00,24.459035581857556,74.61711802023927,24.159325343155427,74.36322063496064,273,524,19154.0,IN,IN,payment,POS,0
1013,TXN165,6529.0,2025-03-10 07:12:00,20.865362839821337,82.99775294486494,20.75059377424818,82.88112831111886,208,590,45706.0,IN,IN,transfer,ATM,0
1044,TXN166,3290.0,2025-03-10 13:18:00,27.854955120952646,70.36213571990554,27.528458415297862,70.50142881750388,265,512,36148.0,IN,IN,deposit,branch,0
1001,TXN167,6623.0,2025-03-21 14:00:00,20.04857347695529,71.04697696245096,19.885853233386282,71.30613361304754,222,561,30204.0,IN,IN,payment,ATM,0
1041,TXN168,2968.0,2025-03-04 01:45:00,26.529129552679244,79.84098948474269,26.878105777696238,79.58624485021768,297,503,20470.0,IN,IN,payment,online,0
